Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Insurgent Teen,6/22/2023 23:47,0:14:53,,The Walking Dead: Season 7: Hostiles and Calamities (Episode 11),,Netflix Windows App - Cadmium Windows Mobile,0:14:53,Not latest view,KE (Kenya)
Insurgent Teen,6/22/2023 23:01,0:45:47,,The Walking Dead: Season 7: New Best Friends (Episode 10),,Netflix Windows App - Cadmium Windows Mobile,0:45:36,0:45:36,KE (Kenya)
Insurgent Teen,6/22/2023 22:25,0:36:10,,The Walking Dead: Season 7: Rock in the Road (Episode 9),,Netflix Windows App - Cadmium Windows Mobile,0:51:15,0:51:15,KE (Kenya)
Insurgent Teen,6/22/2023 21:35,0:16:44,,The Walking Dead: Season 7: Rock in the Road (Episode 9),,Netflix Windows App - Cadmium Windows Mobile,0:15:05,Not latest view,KE (Kenya)
Insurgent Teen,6/22/2023 21:11,0:00:31,Autoplayed: user action: None; ,The 100: Season 1_hook_primary_16x9,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:00,0:00:00,KE (Kenya)
Insurgent Teen,6/22/2023 10:52,0:01:33,Autoplayed: user action: None; ,Season 1 Genre Specific Moment Clip: Glamorous,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:00,0:00:00,KE (Kenya)
Insurgent Teen,6/22/2023 10:21,0:00:19,Autoplayed: user action: None; ,The Walking Dead: Season 7: Rock in the Road (Episode 9),,Netflix Windows App - Cadmium Windows Mobile,0:00:19,Not latest view,KE (Kenya)
Insurgent Teen,6/22/2023 9:21,1:00:21,,The Walking Dead: Season 7: Hearts Still Beating (Episode 8),,Netflix Windows App - Cadmium Windows Mobile,1:00:52,1:00:52,KE (Kenya)
Insurgent Teen,6/22/2023 8:33,0:46:17,,The Walking Dead: Season 7: Sing Me a Song (Episode 7),,Netflix Windows App - Cadmium Windows Mobile,1:02:02,1:02:02,KE (Kenya)
Insurgent Teen,6/22/2023 8:28,0:04:21,,The Walking Dead: Season 7: Sing Me a Song (Episode 7),,Netflix Windows App - Cadmium Windows Mobile,0:15:46,Not latest view,KE (Kenya)
Insurgent Teen,6/21/2023 21:28,0:11:27,,The Walking Dead: Season 7: Sing Me a Song (Episode 7),,Netflix Windows App - Cadmium Windows Mobile,0:11:27,Not latest view,KE (Kenya)
Insurgent Teen,6/21/2023 20:43,0:44:08,,The Walking Dead: Season 7: Swear (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,0:49:21,0:49:21,KE (Kenya)
Insurgent Teen,6/21/2023 17:52,0:01:30,Autoplayed: user action: None; ,Fatale_hook_01_16x9,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:00,0:00:00,KE (Kenya)
Insurgent Teen,6/19/2023 22:22,0:11:18,Autoplayed: user action: None; ,The Walking Dead: Season 7: Swear (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,0:11:18,Not latest view,KE (Kenya)
Insurgent Teen,6/19/2023 21:38,0:43:44,,The Walking Dead: Season 7: Go Getters (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,0:43:44,0:43:44,KE (Kenya)
Insurgent Teen,6/19/2023 20:39,0:59:25,,The Walking Dead: Season 7: Service (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,0:59:00,0:59:00,KE (Kenya)
Insurgent Teen,6/19/2023 20:27,0:11:47,,The Walking Dead: Season 7: The Cell (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,0:42:17,0:42:17,KE (Kenya)
Insurgent Teen,6/19/2023 16:16,0:01:23,Autoplayed: user action: None; ,Season 7 Trailer: Outlander,TRAILER,Netflix Windows App - Cadmium Windows Mobile,0:01:23,0:01:23,KE (Kenya)
Insurgent Teen,6/19/2023 15:16,0:30:17,,The Walking Dead: Season 7: The Cell (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,0:30:33,Not latest view,KE (Kenya)
Insurgent Teen,6/19/2023 14:30,0:45:31,,The Walking Dead: Season 7: The Well (Episode 2),,Netflix Windows App - Cadmium Windows Mobile,0:45:31,0:45:31,KE (Kenya)
Insurgent Teen,6/19/2023 13:45,0:45:27,,The Walking Dead: Season 7: The Day Will Come When You Won't Be (Episode 1),,Netflix Windows App - Cadmium Windows Mobile,0:45:30,0:45:30,KE (Kenya)
Insurgent Teen,6/19/2023 12:41,1:03:35,,The Walking Dead: Season 6: Last Day on Earth (Episode 16),,Netflix Windows App - Cadmium Windows Mobile,1:04:01,1:04:01,KE (Kenya)
Insurgent Teen,6/19/2023 11:59,0:42:07,,The Walking Dead: Season 6: East (Episode 15),,Netflix Windows App - Cadmium Windows Mobile,0:42:17,0:42:17,KE (Kenya)
Insurgent Teen,6/19/2023 2:24,0:00:01,,The Walking Dead: Season 6: East (Episode 15),,Netflix Windows App - Cadmium Windows Mobile,0:00:20,Not latest view,KE (Kenya)
Insurgent Teen,6/19/2023 1:44,0:07:33,,The Walking Dead: Season 6: East (Episode 15),,Netflix Windows App - Cadmium Windows Mobile,0:07:33,Not latest view,KE (Kenya)
Insurgent Teen,6/19/2023 1:02,0:42:18,,The Walking Dead: Season 6: Twice as Far (Episode 14),,Netflix Windows App - Cadmium Windows Mobile,0:42:39,0:42:39,KE (Kenya)
Insurgent Teen,6/19/2023 0:20,0:41:56,,The Walking Dead: Season 6: The Same Boat (Episode 13),,Netflix Windows App - Cadmium Windows Mobile,0:42:22,0:42:22,KE (Kenya)
Insurgent Teen,6/18/2023 23:38,0:42:03,,The Walking Dead: Season 6: Not Tomorrow Yet (Episode 12),,Netflix Windows App - Cadmium Windows Mobile,0:42:30,0:42:30,KE (Kenya)
Insurgent Teen,6/18/2023 22:54,0:42:53,,The Walking Dead: Season 6: Knots Untie (Episode 11),,Netflix Windows App - Cadmium Windows Mobile,0:42:27,0:42:27,KE (Kenya)
Insurgent Teen,6/18/2023 22:08,0:45:40,,The Walking Dead: Season 6: The Next World (Episode 10),,Netflix Windows App - Cadmium Windows Mobile,0:42:30,0:42:30,KE (Kenya)
Insurgent Teen,6/18/2023 21:20,0:45:14,,The Walking Dead: Season 6: No Way Out (Episode 9),,Netflix Windows App - Cadmium Windows Mobile,0:42:37,0:42:37,KE (Kenya)
Insurgent Teen,6/18/2023 20:37,0:42:29,,The Walking Dead: Season 6: Start to Finish (Episode 8),,Netflix Windows App - Cadmium Windows Mobile,0:42:29,0:42:29,KE (Kenya)
Insurgent Teen,6/18/2023 20:09,0:27:35,,The Walking Dead: Season 6: Heads Up (Episode 7),,Netflix Windows App - Cadmium Windows Mobile,0:42:40,0:42:40,KE (Kenya)
Insurgent Teen,6/16/2023 14:43,0:14:34,,Final Destination,,Netflix Windows App - Cadmium Windows Mobile,1:32:28,1:32:28,KE (Kenya)
Insurgent Teen,6/16/2023 10:45,1:19:08,,Final Destination,,Netflix Windows App - Cadmium Windows Mobile,1:18:22,Not latest view,KE (Kenya)
Insurgent Teen,6/16/2023 8:14,0:29:27,,Never Have I Ever: Season 4: ...said goodbye (Episode 10),,Netflix Windows App - Cadmium Windows Mobile,0:29:15,0:29:15,KE (Kenya)
Insurgent Teen,6/16/2023 8:00,0:14:42,,Never Have I Ever: Season 4: ...gone to prom (Episode 9),,Netflix Windows App - Cadmium Windows Mobile,0:28:42,0:28:42,KE (Kenya)
Insurgent Teen,6/16/2023 7:56,0:02:11,,Trailer: Extraction 2,TRAILER,Netflix Windows App - Cadmium Windows Mobile,0:00:00,0:00:00,KE (Kenya)
Insurgent Teen,6/16/2023 0:29,0:14:02,,Never Have I Ever: Season 4: ...gone to prom (Episode 9),,Netflix Windows App - Cadmium Windows Mobile,0:14:02,Not latest view,KE (Kenya)
Insurgent Teen,6/15/2023 23:58,0:30:16,,Never Have I Ever: Season 4: ...set my mom up (Episode 8),,Netflix Windows App - Cadmium Windows Mobile,0:30:04,0:30:04,KE (Kenya)
Insurgent Teen,6/15/2023 23:33,0:25:12,,Never Have I Ever: Season 4: ...had an identity crisis (Episode 7),,Netflix Windows App - Cadmium Windows Mobile,0:24:47,0:24:47,KE (Kenya)
Insurgent Teen,6/15/2023 23:02,0:30:24,,Never Have I Ever: Season 4: ...had my dream stolen (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,0:30:24,0:30:24,KE (Kenya)
Insurgent Teen,6/15/2023 22:36,0:26:02,,Never Have I Ever: Season 4: ...been to New Jersey (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,0:25:36,0:25:36,KE (Kenya)
Insurgent Teen,6/15/2023 22:02,0:26:18,,Never Have I Ever: Season 4: ...wrecked my future (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,0:26:45,0:26:45,KE (Kenya)
Insurgent Teen,6/15/2023 21:38,0:23:27,,Never Have I Ever: Season 4: ...liked a bad boy (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,0:23:27,0:23:27,KE (Kenya)
Insurgent Teen,6/15/2023 21:14,0:24:04,,Never Have I Ever: Season 4: ...gotten sweet revenge (Episode 2),,Netflix Windows App - Cadmium Windows Mobile,0:24:04,0:24:04,KE (Kenya)
Insurgent Teen,6/15/2023 20:47,0:26:30,,Never Have I Ever: Season 4: ...lost my virginity (Episode 1),,Netflix Windows App - Cadmium Windows Mobile,0:26:30,0:26:30,KE (Kenya)
Insurgent Teen,6/15/2023 20:32,0:00:21,Autoplayed: user action: None; ,Season 4 Trailer: Never Have I Ever,TRAILER,Netflix Windows App - Cadmium Windows Mobile,0:00:21,0:00:21,KE (Kenya)
Insurgent Teen,6/15/2023 19:44,0:16:20,,Outlander: Season 1: Lallybroch (Episode 12),,Netflix Windows App - Cadmium Windows Mobile,0:33:33,0:33:33,KE (Kenya)
Insurgent Teen,6/15/2023 19:43,0:00:04,Autoplayed: user action: None; ,Season 4 Trailer: Never Have I Ever,TRAILER,Netflix Windows App - Cadmium Windows Mobile,0:00:04,Not latest view,KE (Kenya)
Insurgent Teen,6/15/2023 19:42,0:00:28,,Outlander: Season 1: Lallybroch (Episode 12),,Chrome PC (Cadmium),0:17:39,Not latest view,KE (Kenya)
Insurgent Teen,6/15/2023 19:41,0:00:19,Autoplayed: user action: None; ,Season 6 Trailer: Outlander,TRAILER,Chrome PC (Cadmium),0:00:19,0:00:19,KE (Kenya)
Insurgent Teen,6/3/2023 22:49,0:16:45,,Outlander: Season 1: Lallybroch (Episode 12),,Chrome PC (Cadmium),0:17:11,Not latest view,KE (Kenya)
Insurgent Teen,6/3/2023 21:57,0:52:06,,Outlander: Season 1: The Devil's Mark (Episode 11),,Chrome PC (Cadmium),0:57:57,0:57:57,KE (Kenya)
Insurgent Teen,6/3/2023 21:55,0:01:59,Autoplayed: user action: None; ,Season 6 Trailer: Outlander,TRAILER,Chrome PC (Cadmium),0:01:59,Not latest view,KE (Kenya)
Insurgent Teen,6/3/2023 21:55,0:00:04,Autoplayed: user action: None; ,The Walking Dead: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:04,0:00:04,KE (Kenya)
Insurgent Teen,6/3/2023 21:48,0:05:18,,Outlander: Season 1: The Devil's Mark (Episode 11),,Netflix Windows App - Cadmium Windows Mobile,0:06:12,Not latest view,KE (Kenya)
Insurgent Teen,6/3/2023 21:41,0:06:26,,Outlander: Season 1: By the Pricking of My Thumbs (Episode 10),,Netflix Windows App - Cadmium Windows Mobile,0:57:54,0:57:54,KE (Kenya)
Insurgent Teen,6/3/2023 14:30,0:00:22,Autoplayed: user action: None; ,Nobody_hook_01_16x9,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:22,0:00:22,KE (Kenya)
Insurgent Teen,6/3/2023 13:35,0:00:27,,Young Royals: Season 1: Episode 3,,Netflix Windows App - Cadmium Windows Mobile,0:00:27,0:00:27,KE (Kenya)
Insurgent Teen,6/3/2023 11:11,0:00:07,Autoplayed: user action: None; ,Nobody_hook_01_16x9,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:07,Not latest view,KE (Kenya)
Insurgent Teen,6/3/2023 10:24,0:15:19,,The Walking Dead: Season 6: Heads Up (Episode 7),,Netflix Windows App - Cadmium Windows Mobile,0:15:07,Not latest view,KE (Kenya)
Insurgent Teen,6/3/2023 10:14,0:09:54,,The Walking Dead: Season 6: Always Accountable (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,0:42:40,0:42:40,KE (Kenya)
Insurgent Teen,6/3/2023 10:00,0:00:05,Autoplayed: user action: None; ,Season 1 Trailer: The Witcher,TRAILER,Netflix Windows App - Cadmium Windows Mobile,0:00:05,0:00:05,KE (Kenya)
Insurgent Teen,6/2/2023 23:01,0:00:11,Autoplayed: user action: None; ,Season 1 Trailer: The Witcher,TRAILER,Netflix Windows App - Cadmium Windows Mobile,0:00:11,Not latest view,KE (Kenya)
Insurgent Teen,6/2/2023 22:42,0:03:02,,Outlander: Season 1: By the Pricking of My Thumbs (Episode 10),,Netflix Windows App - Cadmium Windows Mobile,0:03:02,Not latest view,KE (Kenya)
Insurgent Teen,6/2/2023 22:02,0:00:11,Autoplayed: user action: None; ,Season 3 Supporting Character Clip: Valeria,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:11,0:00:11,KE (Kenya)
Insurgent Teen,6/2/2023 21:25,0:06:50,,Outlander: Season 1: By the Pricking of My Thumbs (Episode 10),,Netflix Windows App - Cadmium Windows Mobile,0:57:45,Not latest view,KE (Kenya)
Insurgent Teen,6/2/2023 21:24,0:00:29,Autoplayed: user action: None; ,Season 3 Supporting Character Clip: Valeria,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:29,Not latest view,KE (Kenya)
Insurgent Teen,6/2/2023 11:21,0:00:17,Autoplayed: user action: None; ,Season 3 Supporting Character Clip: Valeria,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:17,Not latest view,KE (Kenya)
Insurgent Teen,6/2/2023 10:01,0:49:26,,Outlander: Season 1: By the Pricking of My Thumbs (Episode 10),,Netflix Windows App - Cadmium Windows Mobile,0:50:57,Not latest view,KE (Kenya)
Insurgent Teen,6/2/2023 8:55,0:57:47,,Outlander: Season 1: The Reckoning (Episode 9),,Netflix Windows App - Cadmium Windows Mobile,0:58:23,0:58:23,KE (Kenya)
Insurgent Teen,6/2/2023 8:23,0:31:54,,Outlander: Season 1: Both Sides Now (Episode 8),,Netflix Windows App - Cadmium Windows Mobile,0:54:11,0:54:11,KE (Kenya)
Insurgent Teen,6/1/2023 23:13,0:01:31,Autoplayed: user action: None; ,New Amsterdam: Season 1_hook_04_16x9,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:00,0:00:00,KE (Kenya)
Insurgent Teen,6/1/2023 22:21,0:22:19,,Outlander: Season 1: Both Sides Now (Episode 8),,Netflix Windows App - Cadmium Windows Mobile,0:22:56,Not latest view,KE (Kenya)
Insurgent Teen,6/1/2023 21:27,0:53:41,,Outlander: Season 1: The Wedding (Episode 7),,Netflix Windows App - Cadmium Windows Mobile,0:53:41,0:53:41,KE (Kenya)
Insurgent Teen,6/1/2023 20:25,0:55:22,,Outlander: Season 1: The Garrison Commander (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,0:56:03,0:56:03,KE (Kenya)
Insurgent Teen,6/1/2023 18:35,0:48:31,,Outlander: Season 1: Rent (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,0:56:12,0:56:12,KE (Kenya)
Insurgent Teen,6/1/2023 16:43,0:07:08,,Outlander: Season 1: Rent (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,0:07:43,Not latest view,KE (Kenya)
Insurgent Teen,6/1/2023 15:17,0:53:51,,Outlander: Season 1: The Gathering (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,0:55:21,0:55:21,KE (Kenya)
Insurgent Teen,6/1/2023 13:54,0:56:10,,Outlander: Season 1: The Way Out (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,0:54:24,0:54:24,KE (Kenya)
Insurgent Teen,6/1/2023 12:01,0:57:35,,Outlander: Season 1: Castle Leoch (Episode 2),,Netflix Windows App - Cadmium Windows Mobile,0:58:23,0:58:23,KE (Kenya)
Insurgent Teen,6/1/2023 10:57,1:01:18,,Outlander: Season 1: Sassenach (Episode 1),,Netflix Windows App - Cadmium Windows Mobile,1:02:24,1:02:24,KE (Kenya)
Insurgent Teen,5/31/2023 20:29,0:01:32,,Young Royals: Season 1: Episode 2,,Netflix Windows App - Cadmium Windows Mobile,0:47:28,0:47:28,KE (Kenya)
Insurgent Teen,5/31/2023 19:19,0:28:56,,Power: Season 6: Episode 15,,Netflix Windows App - Cadmium Windows Mobile,1:18:11,1:18:11,KE (Kenya)
Insurgent Teen,5/31/2023 17:36,0:14:22,,Power: Season 6: Episode 15,,Netflix Windows App - Cadmium Windows Mobile,0:49:16,Not latest view,KE (Kenya)
Insurgent Teen,5/31/2023 16:44,0:01:14,Autoplayed: user action: None; ,Season 1 Villain / Antagonist Clip 2: Fake Profile,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:00,0:00:00,KE (Kenya)
Insurgent Teen,5/31/2023 16:01,0:12:39,,Power: Season 6: Episode 15,,Netflix Windows App - Cadmium Windows Mobile,0:34:57,Not latest view,KE (Kenya)
Insurgent Teen,5/31/2023 14:30,0:17:08,,Power: Season 6: Episode 15,,Netflix Windows App - Cadmium Windows Mobile,0:22:20,Not latest view,KE (Kenya)
Insurgent Teen,5/31/2023 14:22,0:00:16,,Power: Season 6: Episode 15,,Netflix Windows App - Cadmium Windows Mobile,0:05:16,Not latest view,KE (Kenya)
Insurgent Teen,5/31/2023 13:21,0:53:36,,Power: Season 6: Episode 14,,Netflix Windows App - Cadmium Windows Mobile,0:56:46,0:56:46,KE (Kenya)
Insurgent Teen,5/31/2023 12:25,0:53:49,,Power: Season 6: Episode 13,,Netflix Windows App - Cadmium Windows Mobile,0:57:22,0:57:22,KE (Kenya)
Insurgent Teen,5/31/2023 12:07,0:12:26,,Power: Season 6: Episode 12,,Netflix Windows App - Cadmium Windows Mobile,0:57:25,0:57:25,KE (Kenya)
Insurgent Teen,5/31/2023 9:42,0:41:12,,Power: Season 6: Episode 12,,Netflix Windows App - Cadmium Windows Mobile,0:45:01,Not latest view,KE (Kenya)
Insurgent Teen,5/31/2023 8:47,0:53:45,,Power: Season 6: Episode 11,,Netflix Windows App - Cadmium Windows Mobile,0:57:19,0:57:19,KE (Kenya)
Insurgent Teen,5/31/2023 7:51,0:53:45,,Power: Season 6: Episode 10,,Netflix Windows App - Cadmium Windows Mobile,1:16:23,1:16:23,KE (Kenya)
Insurgent Teen,5/31/2023 1:11,0:20:39,,Power: Season 6: Episode 10,,Netflix Windows App - Cadmium Windows Mobile,0:24:49,Not latest view,KE (Kenya)
Insurgent Teen,5/31/2023 0:13,0:56:32,,Power: Season 6: Episode 9,,Netflix Windows App - Cadmium Windows Mobile,0:56:32,0:56:32,KE (Kenya)
Insurgent Teen,5/30/2023 23:17,0:54:43,,Power: Season 6: Episode 8,,Netflix Windows App - Cadmium Windows Mobile,0:57:24,0:57:24,KE (Kenya)
Insurgent Teen,5/30/2023 22:14,0:53:11,,Power: Season 6: Episode 7,,Netflix Windows App - Cadmium Windows Mobile,0:56:32,0:56:32,KE (Kenya)
Insurgent Teen,5/30/2023 21:14,0:54:01,,Power: Season 6: Episode 6,,Netflix Windows App - Cadmium Windows Mobile,0:56:37,0:56:37,KE (Kenya)
Insurgent Teen,5/30/2023 20:20,0:54:37,,Power: Season 6: Episode 5,,Netflix Windows App - Cadmium Windows Mobile,0:57:24,0:57:24,KE (Kenya)
Insurgent Teen,5/30/2023 20:00,0:11:01,,Power: Season 6: Episode 4,,Netflix Windows App - Cadmium Windows Mobile,0:57:06,0:57:06,KE (Kenya)
Insurgent Teen,5/30/2023 17:52,0:43:59,,Power: Season 6: Episode 4,,Netflix Windows App - Cadmium Windows Mobile,0:46:56,Not latest view,KE (Kenya)
Insurgent Teen,5/30/2023 17:26,0:21:40,,Power: Season 6: Episode 3,,Netflix Windows App - Cadmium Windows Mobile,0:57:30,0:57:30,KE (Kenya)
Insurgent Teen,5/30/2023 15:52,0:33:29,,Power: Season 6: Episode 3,,Netflix Windows App - Cadmium Windows Mobile,0:35:54,Not latest view,KE (Kenya)
Insurgent Teen,5/30/2023 14:53,0:54:36,,Power: Season 6: Episode 2,,Netflix Windows App - Cadmium Windows Mobile,0:57:25,0:57:25,KE (Kenya)
Insurgent Teen,5/30/2023 14:27,0:25:12,,Power: Season 6: Episode 1,,Netflix Windows App - Cadmium Windows Mobile,0:55:22,0:55:22,KE (Kenya)
Insurgent Teen,5/30/2023 10:53,0:19:46,,Rebel Cheer Squad: A Get Even Series: Season 1: Episode 2,,Netflix Windows App - Cadmium Windows Mobile,0:21:34,0:21:34,KE (Kenya)
Insurgent Teen,5/30/2023 10:51,0:01:47,,Rebel Cheer Squad: A Get Even Series: Season 1: Episode 2,,Netflix Windows App - Cadmium Windows Mobile,0:01:47,Not latest view,KE (Kenya)
Insurgent Teen,5/30/2023 10:25,0:25:44,,Rebel Cheer Squad: A Get Even Series: Season 1: Episode 1,,Netflix Windows App - Cadmium Windows Mobile,0:25:44,0:25:44,KE (Kenya)
Insurgent Teen,5/30/2023 9:51,0:01:28,Autoplayed: user action: None; ,The Mist (Trailer),TRAILER,Netflix Windows App - Cadmium Windows Mobile,0:00:00,0:00:00,KE (Kenya)
Insurgent Teen,5/30/2023 8:55,0:25:13,,Power: Season 6: Episode 1,,Netflix Windows App - Cadmium Windows Mobile,0:30:10,Not latest view,KE (Kenya)
Insurgent Teen,5/30/2023 8:12,0:42:59,,Power: Season 5: When This Is Over (Episode 10),,Netflix Windows App - Cadmium Windows Mobile,1:06:18,1:06:18,KE (Kenya)
Insurgent Teen,5/30/2023 8:11,0:00:36,,Power: Season 6: Episode 1,,Netflix Windows App - Cadmium Windows Mobile,0:04:58,Not latest view,KE (Kenya)
Insurgent Teen,5/30/2023 8:10,0:01:02,,Power: Season 6: Episode 2,,Netflix Windows App - Cadmium Windows Mobile,0:00:46,Not latest view,KE (Kenya)
Insurgent Teen,5/30/2023 1:04,0:01:01,Autoplayed: user action: None; ,Shaka Zulu_hook_01_16x9,HOOK,Netflix Windows App - Cadmium Windows Mobile,0:00:00,0:00:00,KE (Kenya)
Insurgent Teen,5/30/2023 0:08,0:25:59,,Power: Season 6: Episode 2,,Netflix Windows App - Cadmium Windows Mobile,0:25:59,Not latest view,KE (Kenya)
Insurgent Teen,5/29/2023 23:12,0:55:36,,Power: Season 6: Episode 1,,Netflix Windows App - Cadmium Windows Mobile,0:55:36,Not latest view,KE (Kenya)
Insurgent Teen,5/29/2023 22:09,1:03:15,,Power: Season 5: When This Is Over (Episode 10),,Netflix Windows App - Cadmium Windows Mobile,1:06:31,Not latest view,KE (Kenya)
Insurgent Teen,5/29/2023 21:14,0:54:51,,Power: Season 5: There's a Snitch Among Us (Episode 9),,Netflix Windows App - Cadmium Windows Mobile,0:56:24,0:56:24,KE (Kenya)
Insurgent Teen,5/29/2023 20:16,0:57:06,,Power: Season 5: A Friend of the Family (Episode 8),,Netflix Windows App - Cadmium Windows Mobile,0:57:11,0:57:11,KE (Kenya)
Insurgent Teen,5/29/2023 19:20,0:54:38,,Power: Season 5: The Devil Inside (Episode 7),,Netflix Windows App - Cadmium Windows Mobile,0:57:22,0:57:22,KE (Kenya)
Insurgent Teen,5/29/2023 18:56,0:24:09,,Power: Season 5: A Changed Man? (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,0:57:23,0:57:23,KE (Kenya)
Insurgent Teen,5/29/2023 16:15,0:30:13,,Power: Season 5: A Changed Man? (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,0:33:17,Not latest view,KE (Kenya)
Insurgent Teen,5/29/2023 14:57,0:54:11,,Power: Season 5: Happy Birthday (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,0:57:20,0:57:20,KE (Kenya)
Insurgent Teen,5/29/2023 13:26,0:53:55,,Power: Season 5: Second Chances (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,0:56:05,0:56:05,KE (Kenya)
Insurgent Teen,5/29/2023 12:31,0:54:32,,Power: Season 5: Are We On The Same Team? (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,0:56:03,0:56:03,KE (Kenya)
Insurgent Teen,5/29/2023 11:36,0:54:09,,Power: Season 5: Damage Control (Episode 2),,Netflix Windows App - Cadmium Windows Mobile,0:57:05,0:57:05,KE (Kenya)
Insurgent Teen,5/29/2023 11:28,0:08:23,,Power: Season 5: Everyone Is Implicated (Episode 1),,Netflix Windows App - Cadmium Windows Mobile,0:54:42,0:54:42,KE (Kenya)
Insurgent Teen,5/29/2023 11:26,0:01:23,Autoplayed: user action: None; ,Black Summer: Season 1 (Trailer),TRAILER,Netflix Windows App - Cadmium Windows Mobile,0:00:00,0:00:00,KE (Kenya)
Insurgent Teen,5/29/2023 8:47,0:02:56,,Power: Season 5: Everyone Is Implicated (Episode 1),,Netflix Windows App - Cadmium Windows Mobile,0:46:19,Not latest view,KE (Kenya)
Insurgent Teen,5/29/2023 0:56,0:01:59,Autoplayed: user action: None; ,Trailer: Tin & Tina,TRAILER,Netflix Windows App - Cadmium Windows Mobile,0:00:00,0:00:00,KE (Kenya)
Insurgent Teen,5/28/2023 23:43,0:40:49,,Power: Season 5: Everyone Is Implicated (Episode 1),,Netflix Windows App - Cadmium Windows Mobile,0:43:25,Not latest view,KE (Kenya)
Insurgent Teen,5/28/2023 22:41,0:54:58,,Power: Season 4: You Can't Fix This (Episode 10),,Netflix Windows App - Cadmium Windows Mobile,0:57:19,0:57:19,KE (Kenya)
Insurgent Teen,5/28/2023 21:44,0:55:05,,Power: Season 4: That Ain't Me (Episode 9),,Netflix Windows App - Cadmium Windows Mobile,0:57:26,0:57:26,KE (Kenya)
Insurgent Teen,5/28/2023 20:49,0:54:30,,Power: Season 4: It's Done (Episode 8),,Netflix Windows App - Cadmium Windows Mobile,0:57:00,0:57:00,KE (Kenya)
Insurgent Teen,5/28/2023 20:33,0:05:40,,Power: Season 4: You Lied to My Face (Episode 7),,Netflix Windows App - Cadmium Windows Mobile,0:57:11,0:57:11,KE (Kenya)
Insurgent Teen,5/28/2023 20:27,0:00:11,Autoplayed: user action: None; ,Trailer: Tin & Tina,TRAILER,Netflix Windows App - Cadmium Windows Mobile,0:00:11,Not latest view,KE (Kenya)
